ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
N/A	2017	24-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.4856	N/A	N/A	13	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	6.0381	N/A	N/A	22.5	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-COAT	6.703	N/A	N/A	25	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	4.4937	N/A	N/A	16.75	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	6.0381	N/A	N/A	22.5	A	G
N/A	2017	26-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	.4075	N/A	N/A	2	A	G
N/A	2017	26-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	4.29	N/A	N/A	16	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	4.5581	N/A	N/A	17	A	G
N/A	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7923	N/A	N/A	2.88	A	G
N/A	2017	03-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-COAT	3.3515	N/A	N/A	25	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	4.0218	N/A	N/A	15	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8044	N/A	N/A	3	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	2.145	N/A	N/A	8	A	G
N/A	2017	31-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	1.2119	N/A	N/A	3	A	G
N/A	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8198	N/A	N/A	2.98	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.6757	N/A	N/A	2.5	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	4.8262	N/A	N/A	18	A	G
N/A	2017	11-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	2.4131	N/A	N/A	22.5	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	11-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	2.4131	N/A	N/A	22.5	A	G
N/A	2017	26-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7481	N/A	N/A	2.72	A	G
N/A	2017	26-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	.1394	N/A	N/A	.5	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	4.0218	N/A	N/A	15	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	2.4131	N/A	N/A	9	A	G
N/A	2017	11-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	2.145	N/A	N/A	8	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	1.0725	N/A	N/A	4	A	G
N/A	2017	26-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7923	N/A	N/A	2.88	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-COAT	3.3569	N/A	N/A	12.5	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-COAT	6.703	N/A	N/A	25	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-COAT	7.3787	N/A	N/A	27.5	A	G
N/A	2017	29-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	2.4131	N/A	N/A	9	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	4.29	N/A	N/A	16	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	4.0218	N/A	N/A	15	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.4856	N/A	N/A	13	A	G
N/A	2017	02-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-COAT	6.703	N/A	N/A	25	A	G
N/A	2017	18-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-COAT	6.703	N/A	N/A	25	A	G
N/A	2017	11-AUG-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-COAT	2.6812	N/A	N/A	25	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	4.29	N/A	N/A	16	A	G
N/A	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.374	N/A	N/A	2.72	A	G
N/A	2017	31-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7923	N/A	N/A	2.88	A	G
N/A	2017	31-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8439	N/A	N/A	3.07	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	6.2312	N/A	N/A	23.25	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-COAT	7.5718	N/A	N/A	28.25	A	G
N/A	2017	07-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8044	N/A	N/A	3	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-COAT	4.29	N/A	N/A	16	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	19-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-COAT	2.4131	N/A	N/A	9	A	G
N/A	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.3908	N/A	N/A	2.84	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	2.9493	N/A	N/A	11	A	G
N/A	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.4096	N/A	N/A	2.98	A	G
N/A	2017	31-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7809	N/A	N/A	2.84	A	G
N/A	2017	18-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	3.0834	N/A	N/A	10	A	G
N/A	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	1.0725	N/A	N/A	4	A	G
N/A	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.421	N/A	N/A	3.06	A	G
N/A	2017	31-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7481	N/A	N/A	2.72	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.6757	N/A	N/A	2.5	A	G
N/A	2017	01-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-COAT	6.703	N/A	N/A	25	A	G
N/A	2017	17-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	2.145	N/A	N/A	8	A	G
N/A	2017	31-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	4.8262	N/A	N/A	12	A	G
N/A	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.4223	N/A	N/A	3.07	A	G
N/A	2017	26-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7809	N/A	N/A	2.84	A	G
N/A	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	2.9493	N/A	N/A	11	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8439	N/A	N/A	3.07	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-COAT	3.4856	N/A	N/A	13	A	G
N/A	2017	26-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8439	N/A	N/A	3.07	A	G
N/A	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	1.0725	N/A	N/A	4	A	G
N/A	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	3.2175	N/A	N/A	12	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	2.9493	N/A	N/A	11	A	G
N/A	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.8412	N/A	N/A	3.06	A	G
N/A	2017	27-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-COAT	6.703	N/A	N/A	25	A	G
N/A	2017	12-AUG-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	4.8262	N/A	N/A	18	A	G
N/A	2017	18-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-COAT	2.4131	N/A	N/A	9	A	G
N/A	2017	08-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.6757	N/A	N/A	2.5	A	G
N/A	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-COAT	.7481	N/A	N/A	2.72	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	14.6112	N/A	N/A	15	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	9.4817	N/A	N/A	13	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	18.1862	N/A	N/A	25	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.1761	N/A	N/A	3	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	12.7459	N/A	N/A	17.5	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	16.0101	N/A	N/A	22	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.9533	N/A	N/A	4	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	18.9634	N/A	N/A	26	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	1.7875	N/A	N/A	2.5	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	13.1345	N/A	N/A	18	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	10.9584	N/A	N/A	15	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	1.7875	N/A	N/A	2.5	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	14.6112	N/A	N/A	15	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.9533	N/A	N/A	4	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	12.7459	N/A	N/A	17.5	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	18.9634	N/A	N/A	26	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	9.4817	N/A	N/A	13	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	18.1862	N/A	N/A	25	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	10.9584	N/A	N/A	15	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.1761	N/A	N/A	3	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	16.0101	N/A	N/A	22	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	13.1345	N/A	N/A	18	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	1.7875	N/A	N/A	2.5	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	10.9584	N/A	N/A	15	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	12.7459	N/A	N/A	17.5	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	14.6112	N/A	N/A	15	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.9533	N/A	N/A	4	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	18.9634	N/A	N/A	26	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	13.1345	N/A	N/A	18	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	9.4817	N/A	N/A	13	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.1761	N/A	N/A	3	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	16.0101	N/A	N/A	22	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	18.1862	N/A	N/A	25	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	18.9634	N/A	N/A	26	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	1.7875	N/A	N/A	2.5	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	16.0101	N/A	N/A	22	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	12.7459	N/A	N/A	17.5	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.1761	N/A	N/A	3	A	G
N/A	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	9.4817	N/A	N/A	13	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	13.1345	N/A	N/A	18	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W28	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	12	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	18.1862	N/A	N/A	25	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	2.9533	N/A	N/A	4	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	8.7822	N/A	N/A	12	A	G
N/A	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	14.6112	N/A	N/A	15	A	G
N/A	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	SYL-TAC	11.6578	N/A	N/A	16	A	G
N/A	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	SYL-TAC	10.9584	N/A	N/A	15	A	G
N/A	2017	29-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	TACTIC	.4218	N/A	N/A	2	A	G
N/A	2017	29-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	TACTIC	.4218	N/A	N/A	2	A	G
N/A	2017	29-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	TACTIC	.4218	N/A	N/A	2	A	G
N/A	2017	29-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	TACTIC	.4218	N/A	N/A	2	A	G
NO	2017	23-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	THAT FLOWABLE SULFUR	6.8035	SULFUR	3.53782	2.3	A	G
NO	2017	15-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	THAT FLOWABLE SULFUR	13.7757	SULFUR	7.163364	2.3	A	G
NO	2017	29-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	THAT FLOWABLE SULFUR	13.7757	SULFUR	7.163364	2.3	A	G
NO	2017	03-AUG-17	SONOMA	49M07N09W21	GRAPES, WINE	THAT FLOWABLE SULFUR	13.7757	SULFUR	7.163364	2.3	A	G
NO	2017	29-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	THAT FLOWABLE SULFUR	6.9347	SULFUR	3.606044	2.3	A	G
NO	2017	16-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	THIOLUX	49.375	SULFUR	39.5	7.82	A	G
NO	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	09-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	02-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	03-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	THIOLUX	27	SULFUR	21.6	9	A	G
NO	2017	06-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	10-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	08-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	THIOLUX	39.5	SULFUR	31.6	7.82	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	27-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	THIOLUX	5	SULFUR	4	1.2	A	G
NO	2017	30-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	THIOLUX	15	SULFUR	12	5	A	G
NO	2017	07-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	THIOLUX	27	SULFUR	21.6	9	A	G
NO	2017	18-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	THIOLUX	27	SULFUR	21.6	9	A	G
NO	2017	25-APR-17	SONOMA	49M07N09W27	GRAPES, WINE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	25	SULFUR	20	5	A	G
NO	2017	26-APR-17	SONOMA	49M07N09W27	GRAPES, WINE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	25	SULFUR	20	5	A	G
NO	2017	11-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	50	SULFUR	40	10	A	G
NO	2017	28-MAR-17	SONOMA	49M07N09W27	GRAPES, WINE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	25	SULFUR	20	5	A	G
NO	2017	29-MAR-17	SONOMA	49M07N09W27	GRAPES, WINE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	25	SULFUR	20	5	A	G
NO	2017	27-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	1.8441	CYFLUFENAMID	.18441	7.95	A	G
NO	2017	23-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	TORINO	.5302	CYFLUFENAMID	.05302	2.3	A	G
NO	2017	03-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	.6943	CYFLUFENAMID	.06943	3	A	G
NO	2017	11-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	5.1852	CYFLUFENAMID	.51852	22.5	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	2.5384	CYFLUFENAMID	.25384	11	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	2.7662	CYFLUFENAMID	.27662	12	A	G
NO	2017	11-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	5.1852	CYFLUFENAMID	.51852	22.5	A	G
NO	2017	24-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	TORINO	1.356	CYFLUFENAMID	.1356	9.71	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	.9221	CYFLUFENAMID	.09221	4	A	G
NO	2017	26-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	2.1695	CYFLUFENAMID	.21695	9.4	A	G
NO	2017	03-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	2.7662	CYFLUFENAMID	.27662	12	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	3.4604	CYFLUFENAMID	.34604	15	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	.5749	CYFLUFENAMID	.05749	2.5	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W27	GRAPES, WINE	TORINO	3.6882	CYFLUFENAMID	.36882	16	A	G
NO	2017	18-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	2.0746	CYFLUFENAMID	.20746	9	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	4.1547	CYFLUFENAMID	.41547	18	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	3.6882	CYFLUFENAMID	.36882	16	A	G
NO	2017	03-AUG-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	2.0746	CYFLUFENAMID	.20746	9	A	G
NO	2017	29-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	TORINO	.4678	CYFLUFENAMID	.04678	2.3	A	G
NO	2017	01-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	TORINO	5.7629	CYFLUFENAMID	.57629	25	A	G
NO	2017	12-AUG-17	SONOMA	49M07N09W20	GRAPES, WINE	TORINO	2.7662	CYFLUFENAMID	.27662	12	A	G
NO	2017	26-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	TORINO	.3661	CYFLUFENAMID	.03661	1.57	A	G
NO	2017	11-AUG-17	SONOMA	49M07N09W28	GRAPES, WINE	TORINO	5.7602	CYFLUFENAMID	.57602	25	A	G
NO	2017	19-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	VANGARD WG	5.625	CYPRODINIL	4.21875	9	A	G
NO	2017	30-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	VANGARD WG	3.125	CYPRODINIL	2.34375	5	A	G
